t,Node,Event_Type,inc_id,Pattern
2021-01-26 20:41:34,node907,ch3p-product170-mqueue,,node907__ch3p-product170-mqueue
2021-01-26 20:41:34,node907,ch3p-product170-mqueue,,node907__ch3p-product170-mqueue
2021-01-26 20:42:08,node1581.company.com,product127 titan7 high-availability,,node1581.company.com__product127 titan7 high-availability
2021-01-26 20:42:23,node3933.company.com,product268 port status,,node3933.company.com__product268 port status
2021-01-26 20:43:10,node1630,dallas lc mqueue,,node1630__dallas lc mqueue
2021-01-26 20:43:26,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 20:43:46,node5352,lkf bn401188-00,,node5352__lkf bn401188-00
2021-01-26 20:43:58,node3327.company.com,swproduct135entry ,,node3327.company.com__swproduct135entry 
2021-01-26 20:44:00,node1631,dallas lc mqueue,,node1631__dallas lc mqueue
2021-01-26 20:44:51,node688.company.com,procproduct132status,,node688.company.com__procproduct132status
2021-01-26 20:45:04,node3556.company.com,product92-files stuck in ftp product12 path,,node3556.company.com__product92-files stuck in ftp product12 path
2021-01-26 20:45:31,node623,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895280,node623__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 20:45:35,node623,diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500,INC000000895280,node623__diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500
2021-01-26 20:45:41,node3503.company.com,mmsc.pproduct160.hu:25,,node3503.company.com__mmsc.pproduct160.hu:25
2021-01-26 20:45:42,node1351,smtp_qrunner,,node1351__smtp_qrunner
2021-01-26 20:45:57,node5163.company.com,swproduct135entry ,,node5163.company.com__swproduct135entry 
2021-01-26 20:46:01,node758,product355 https,,node758__product355 https
2021-01-26 20:46:01,node1380,elavon it httpvpn,,node1380__elavon it httpvpn
2021-01-26 20:46:01,node758,elavon it httpvpn,,node758__elavon it httpvpn
2021-01-26 20:46:01,node751,elavon it httpvpn,,node751__elavon it httpvpn
2021-01-26 20:46:01,node1387,product355 https,,node1387__product355 https
2021-01-26 20:46:01,node752,elavon it httpvpn,,node752__elavon it httpvpn
2021-01-26 20:46:01,node755,elavon it httpvpn,,node755__elavon it httpvpn
2021-01-26 20:46:01,node1386,product355 https,,node1386__product355 https
2021-01-26 20:46:01,node1381,product355 https,,node1381__product355 https
2021-01-26 20:46:01,node753,product355 https,,node753__product355 https
2021-01-26 20:46:01,node754,product355 https,,node754__product355 https
2021-01-26 20:46:01,node651,idimension for product389v sales,,node651__idimension for product389v sales
2021-01-26 20:46:01,node751,product355 https,,node751__product355 https
2021-01-26 20:46:01,node1386,elavon it httpvpn,,node1386__elavon it httpvpn
2021-01-26 20:46:01,node1383,elavon it httpvpn,,node1383__elavon it httpvpn
2021-01-26 20:46:01,node752,product355 https,,node752__product355 https
2021-01-26 20:46:01,node1388,idimension for product389v sales,,node1388__idimension for product389v sales
2021-01-26 20:46:01,node1385,product355 https,,node1385__product355 https
2021-01-26 20:46:01,node756,elavon it httpvpn,,node756__elavon it httpvpn
2021-01-26 20:46:01,node1381,elavon it httpvpn,,node1381__elavon it httpvpn
2021-01-26 20:46:22,node1858.company.com,mes cds log,,node1858.company.com__mes cds log
2021-01-26 20:46:23,node4049.company.com,mes cds log,,node4049.company.com__mes cds log
2021-01-26 20:46:30,node5076, product189 application alarm ,INC000000895369,node5076__ product189 application alarm 
2021-01-26 20:46:34,node907,ch3p-product170-mqueue,,node907__ch3p-product170-mqueue
2021-01-26 20:48:18,node5300.company.com,netscreentrapvpn,,node5300.company.com__netscreentrapvpn
2021-01-26 20:48:21,node3556,product92 customoid,,node3556__product92 customoid
2021-01-26 20:48:32,node3310.company.com,swproduct135entry ,,node3310.company.com__swproduct135entry 
2021-01-26 20:49:46,node3791.company.com,node5605 location,,node3791.company.com__node5605 location
2021-01-26 20:49:47,node534.company.com,bm attcore log,,node534.company.com__bm attcore log
2021-01-26 20:49:49,node534.company.com,bm attcore log,,node534.company.com__bm attcore log
2021-01-26 20:50:01,node967,product117_file_monitor,,node967__product117_file_monitor
2021-01-26 20:50:04,node3285,product380 kpi - product117,,node3285__product380 kpi - product117
2021-01-26 20:50:10,node537.company.com,bm attcore log,,node537.company.com__bm attcore log
2021-01-26 20:50:11,node536.company.com,bm attcore log,,node536.company.com__bm attcore log
2021-01-26 20:50:11,node538.company.com,bm attcore log,,node538.company.com__bm attcore log
2021-01-26 20:50:11,node538.company.com,bm attcore log,,node538.company.com__bm attcore log
2021-01-26 20:50:12,node537.company.com,bm attcore log,,node537.company.com__bm attcore log
2021-01-26 20:50:12,node536.company.com,bm attcore log,,node536.company.com__bm attcore log
2021-01-26 20:50:22,node3309.company.com,swproduct135entry ,,node3309.company.com__swproduct135entry 
2021-01-26 20:50:25,node5187.company.com,swproduct135entry ,,node5187.company.com__swproduct135entry 
2021-01-26 20:50:56,node910,ch3p-product170-mqueue,,node910__ch3p-product170-mqueue
2021-01-26 20:50:58,node3767.company.com,gi1/0/16,,node3767.company.com__gi1/0/16
2021-01-26 20:51:22,node1837.company.com,procproduct132status,,node1837.company.com__procproduct132status
2021-01-26 20:51:50,node978.company.com,product127 titan7 npg,,node978.company.com__product127 titan7 npg
2021-01-26 20:52:06,node3278,product380 kpi - product112,,node3278__product380 kpi - product112
2021-01-26 20:52:40,node1333,product99_product183 customoid,,node1333__product99_product183 customoid
2021-01-26 20:52:44,node4494.company.com,product191,INC000000895604,node4494.company.com__product191
2021-01-26 20:52:44,node4494.company.com,spg,,node4494.company.com__spg
2021-01-26 20:52:45,node4494.company.com,spg,INC000000895604,node4494.company.com__spg
2021-01-26 20:52:50,node978.company.com,product127 titan7 npg,,node978.company.com__product127 titan7 npg
2021-01-26 20:53:04,node1712.company.com,etype10,,node1712.company.com__etype10
2021-01-26 20:53:17,node5178.company.com,swproduct135entry ,,node5178.company.com__swproduct135entry 
2021-01-26 20:53:44,node3415,product88 customoid,,node3415__product88 customoid
2021-01-26 20:54:04,node1857.company.com,mes cds log,,node1857.company.com__mes cds log
2021-01-26 20:54:55,node1581.company.com,product127 titan7 high-availability,,node1581.company.com__product127 titan7 high-availability
2021-01-26 20:55:02,node3626.company.com, javaexception,,node3626.company.com__ javaexception
2021-01-26 20:55:18,node3767.company.com,gi1/0/7,,node3767.company.com__gi1/0/7
2021-01-26 20:55:57,node1898.company.com,[job product51] : start_delayed on na_had,INC000000895904,node1898.company.com__[job product51] : start_delayed on na_had
2021-01-26 20:55:57,node4071.company.com,[job product51] : start_delayed on eu_had,INC000000895799,node4071.company.com__[job product51] : start_delayed on eu_had
2021-01-26 20:56:34,node526,lkf bi601302-00,,node526__lkf bi601302-00
2021-01-26 20:56:46,node3851.company.com,b7913334-00,,node3851.company.com__b7913334-00
2021-01-26 20:56:46,node3851.company.com,b7913333-00,,node3851.company.com__b7913333-00
2021-01-26 20:56:46,node3856.company.com,b7912334-00,,node3856.company.com__b7912334-00
2021-01-26 20:56:46,node3856.company.com,b7912333-00,,node3856.company.com__b7912333-00
2021-01-26 20:56:51,node4410.company.com,qualityofservicealarm tkproduct29903001: custom kpi threshold crossed,,node4410.company.com__qualityofservicealarm tkproduct29903001: custom kpi threshold crossed
2021-01-26 20:56:52,node5203.company.com,swproduct135entry ,,node5203.company.com__swproduct135entry 
2021-01-26 20:57:07,node4086.company.com,dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414,,node4086.company.com__dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414
2021-01-26 20:57:07,node4090.company.com,dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414,,node4090.company.com__dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414
2021-01-26 20:57:07,node4087.company.com,dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414,,node4087.company.com__dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414
2021-01-26 20:57:07,node4088.company.com,dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414,,node4088.company.com__dsc-app  sdohss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip414
2021-01-26 20:57:09,node4086.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node4086.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:09,node4087.company.com,dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid ,,node4087.company.com__dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid 
2021-01-26 20:57:09,node4090.company.com,dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid ,,node4090.company.com__dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid 
2021-01-26 20:57:09,node4088.company.com,dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid ,,node4088.company.com__dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid 
2021-01-26 20:57:09,node4088.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node4088.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:09,node4087.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node4087.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:09,node4090.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node4090.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:09,node4086.company.com,dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid ,,node4086.company.com__dsc-app product130.mnc004.mcc370.3gppproduct269.org[[appid 
2021-01-26 20:57:11,node3682.company.com,product153sim_staging mpdisproduct77ed,INC000000893860,node3682.company.com__product153sim_staging mpdisproduct77ed
2021-01-26 20:57:11,node4962.company.com,product153sim_staging mpdisproduct77ed,INC000000893860,node4962.company.com__product153sim_staging mpdisproduct77ed
2021-01-26 20:57:11,node3682.company.com,product153sim_staging allmastermpdisproduct77ed,INC000000893860,node3682.company.com__product153sim_staging allmastermpdisproduct77ed
2021-01-26 20:57:11,node4962.company.com,product153sim_staging allslavempdisproduct77ed,INC000000893860,node4962.company.com__product153sim_staging allslavempdisproduct77ed
2021-01-26 20:57:12,node5076,g803041 ip | node5791 | newroot ,INC000000895602,node5076__g803041 ip | node5791 | newroot 
2021-01-26 20:57:12,node1914.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node1914.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:12,node1916.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node1916.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:12,node1917.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node1917.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:12,node1919.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node1919.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:12,node1915.company.com,dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229,,node1915.company.com__dsc-app  stghss1.product130.mnc004.mcc370.3gppproduct269.org([sctp] ip229
2021-01-26 20:57:36,node5285.company.com,netscreentrapvpn,,node5285.company.com__netscreentrapvpn
2021-01-26 20:57:58,node3335.company.com,swproduct135entry ,,node3335.company.com__swproduct135entry 
2021-01-26 20:58:12,node3873,sun5-product170-mqueue,,node3873__sun5-product170-mqueue
2021-01-26 20:58:21,node1712.company.com,etype69,,node1712.company.com__etype69
2021-01-26 20:58:32,node1556.company.com,product192 node5440,,node1556.company.com__product192 node5440
2021-01-26 20:58:34,node2085,company api orchestration node4467 (saop) disk,INC000000895519,node2085__company api orchestration node4467 (saop) disk
2021-01-26 20:58:37,node1874,product54 disk,,node1874__product54 disk
2021-01-26 20:59:38,node3759.company.com,gi2/0/20,,node3759.company.com__gi2/0/20
2021-01-26 21:00:05,node4315,product380 kpi - product237,,node4315__product380 kpi - product237
2021-01-26 21:00:05,node712,product117_file_monitor,,node712__product117_file_monitor
2021-01-26 21:00:05,node4315,product380 kpi - product237,,node4315__product380 kpi - product237
2021-01-26 21:00:08,node4354,antares,,node4354__antares
2021-01-26 21:00:08,node956.company.com,product192 node5440,,node956.company.com__product192 node5440
2021-01-26 21:00:16,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 21:00:16,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 21:00:20,node3325.company.com,swproduct135entry ,,node3325.company.com__swproduct135entry 
2021-01-26 21:00:21,node1324,[report_product51] reports stuck in queued status on node1324,,node1324__[report_product51] reports stuck in queued status on node1324
2021-01-26 21:00:21,node1324,[report_product51] long running reports on node1324,,node1324__[report_product51] long running reports on node1324
2021-01-26 21:00:21,node1325.company.com,[report_product51] long running reports on node1325.company.com,,node1325.company.com__[report_product51] long running reports on node1325.company.com
2021-01-26 21:00:21,node1324,[report_product51] reports stuck in queued status on node1324,,node1324__[report_product51] reports stuck in queued status on node1324
